D,p,source,u
8.82000000e+00,1.0647,PBE,2.29545332e-02
8.82000000e+00,1.3308,NN,2.93732695e-02
8.82000000e+00,1.3308,PBE,3.06468585e-02
8.84000000e+00,0.2662,NN,6.35743840e-03
8.84000000e+00,0.2662,PBE,4.80237190e-03
8.84000000e+00,0.5324,NN,1.26062408e-02
8.84000000e+00,0.5324,PBE,1.41309890e-02
8.84000000e+00,0.7985,NN,1.84944868e-02
8.84000000e+00,0.7985,PBE,1.85409645e-02
8.84000000e+00,1.0647,NN,2.40029842e-02
8.84000000e+00,1.0647,PBE,2.27261451e-02
8.84000000e+00,1.3308,NN,2.90810317e-02
8.84000000e+00,1.3308,PBE,3.03420134e-02
8.86000000e+00,0.2662,NN,6.29278971e-03
8.86000000e+00,0.2662,PBE,4.75457463e-03
8.86000000e+00,0.5324,NN,1.24805775e-02
8.86000000e+00,0.5324,PBE,1.39903623e-02
8.86000000e+00,0.7985,NN,1.83103830e-02
8.86000000e+00,0.7985,PBE,1.83564688e-02
8.86000000e+00,1.0647,NN,2.37641111e-02
8.86000000e+00,1.0647,PBE,2.25000292e-02
8.86000000e+00,1.3308,NN,2.87916977e-02
8.86000000e+00,1.3308,PBE,3.00401991e-02
8.88000000e+00,0.2662,NN,6.22878969e-03
8.88000000e+00,0.2662,PBE,4.70725332e-03
8.88000000e+00,0.5324,NN,1.23561602e-02
8.88000000e+00,0.5324,PBE,1.38511354e-02
8.88000000e+00,0.7985,NN,1.81281511e-02
8.88000000e+00,0.7985,PBE,1.81738092e-02
8.88000000e+00,1.0647,NN,2.35276390e-02
8.88000000e+00,1.0647,PBE,2.22761630e-02
8.88000000e+00,1.3308,NN,2.85051949e-02
8.88000000e+00,1.3308,PBE,2.97413854e-02
8.90000000e+00,0.2662,NN,6.16542855e-03
8.90000000e+00,0.2662,PBE,4.66040324e-03
8.90000000e+00,0.5324,NN,1.22329788e-02
8.90000000e+00,0.5324,PBE,1.37132946e-02
8.90000000e+00,0.7985,NN,1.79477017e-02
8.90000000e+00,0.7985,PBE,1.79929675e-02
8.90000000e+00,1.0647,NN,2.32934896e-02
8.90000000e+00,1.0647,PBE,2.20545241e-02
8.90000000e+00,1.3308,NN,2.82215439e-02
8.90000000e+00,1.3308,PBE,2.94455425e-02
8.92000000e+00,0.2662,NN,6.10270072e-03
8.92000000e+00,0.2662,PBE,4.61401970e-03
8.92000000e+00,0.5324,NN,1.21110259e-02
8.92000000e+00,0.5324,PBE,1.35768259e-02
8.92000000e+00,0.7985,NN,1.77690722e-02
8.92000000e+00,0.7985,PBE,1.78139256e-02
8.92000000e+00,1.0647,NN,2.30616834e-02
8.92000000e+00,1.0647,PBE,2.18350902e-02
8.92000000e+00,1.3308,NN,2.79407371e-02
8.92000000e+00,1.3308,PBE,2.91526411e-02
8.94000000e+00,0.2662,NN,6.04059082e-03
8.94000000e+00,0.2662,PBE,4.56809801e-03
8.94000000e+00,0.5324,NN,1.19902920e-02
8.94000000e+00,0.5324,PBE,1.34417156e-02
8.94000000e+00,0.7985,NN,1.75922215e-02
8.94000000e+00,0.7985,PBE,1.76366655e-02
8.94000000e+00,1.0647,NN,2.28321999e-02
8.94000000e+00,1.0647,PBE,2.16178396e-02
8.94000000e+00,1.3308,NN,2.76626889e-02
8.94000000e+00,1.3308,PBE,2.88626518e-02
8.96000000e+00,0.2662,NN,5.97911328e-03
8.96000000e+00,0.2662,PBE,4.52263360e-03
8.96000000e+00,0.5324,NN,1.18707633e-02
8.96000000e+00,0.5324,PBE,1.33079504e-02
8.96000000e+00,0.7985,NN,1.74171124e-02
8.96000000e+00,0.7985,PBE,1.74611694e-02
8.96000000e+00,1.0647,NN,2.26049721e-02
8.96000000e+00,1.0647,PBE,2.14027504e-02
8.96000000e+00,1.3308,NN,2.73874402e-02
8.96000000e+00,1.3308,PBE,2.85755458e-02
8.98000000e+00,0.2662,NN,5.91823878e-03
8.98000000e+00,0.2662,PBE,4.47762188e-03
8.98000000e+00,0.5324,NN,1.17524210e-02
8.98000000e+00,0.5324,PBE,1.31755166e-02
8.98000000e+00,0.7985,NN,1.72437821e-02
8.98000000e+00,0.7985,PBE,1.72874199e-02
8.98000000e+00,1.0647,NN,2.23800335e-02
8.98000000e+00,1.0647,PBE,2.11898011e-02
8.98000000e+00,1.3308,NN,2.71148961e-02
8.98000000e+00,1.3308,PBE,2.82912944e-02
9.00000000e+00,0.2662,NN,5.85798081e-03
9.00000000e+00,0.2662,PBE,4.43305837e-03
9.00000000e+00,0.5324,NN,1.16352635e-02
9.00000000e+00,0.5324,PBE,1.30444012e-02
9.00000000e+00,0.7985,NN,1.70721747e-02
9.00000000e+00,0.7985,PBE,1.71153996e-02
9.00000000e+00,1.0647,NN,2.21573319e-02
9.00000000e+00,1.0647,PBE,2.09789705e-02
9.00000000e+00,1.3308,NN,2.68450808e-02
9.00000000e+00,1.3308,PBE,2.80098692e-02
9.02000000e+00,0.2662,NN,5.79832587e-03
9.02000000e+00,0.2662,PBE,4.38893858e-03
9.02000000e+00,0.5324,NN,1.15192728e-02
9.02000000e+00,0.5324,PBE,1.29145909e-02
9.02000000e+00,0.7985,NN,1.69022679e-02
9.02000000e+00,0.7985,PBE,1.69450911e-02
9.02000000e+00,1.0647,NN,2.19368543e-02
9.02000000e+00,1.0647,PBE,2.07702374e-02
9.02000000e+00,1.3308,NN,2.65779477e-02
9.02000000e+00,1.3308,PBE,2.77312422e-02
9.04000000e+00,0.2662,NN,5.73927211e-03
9.04000000e+00,0.2662,PBE,4.34525809e-03
9.04000000e+00,0.5324,NN,1.14044454e-02
9.04000000e+00,0.5324,PBE,1.27860727e-02
9.04000000e+00,0.7985,NN,1.67340674e-02
9.04000000e+00,0.7985,PBE,1.67764775e-02
9.04000000e+00,1.0647,NN,2.17185635e-02
9.04000000e+00,1.0647,PBE,2.05635810e-02
9.04000000e+00,1.3308,NN,2.63134688e-02
9.04000000e+00,1.3308,PBE,2.74553857e-02
9.06000000e+00,0.2662,NN,5.68081485e-03
9.06000000e+00,0.2662,PBE,4.30201252e-03
9.06000000e+00,0.5324,NN,1.12907672e-02
9.06000000e+00,0.5324,PBE,1.26588338e-02
9.06000000e+00,0.7985,NN,1.65675487e-02
9.06000000e+00,0.7985,PBE,1.66095420e-02
9.06000000e+00,1.0647,NN,2.15024613e-02
9.06000000e+00,1.0647,PBE,2.03589808e-02
9.06000000e+00,1.3308,NN,2.60516405e-02
9.06000000e+00,1.3308,PBE,2.71822720e-02
9.08000000e+00,0.2662,NN,5.62294526e-03
9.08000000e+00,0.2662,PBE,4.25919753e-03
9.08000000e+00,0.5324,NN,1.11782122e-02
9.08000000e+00,0.5324,PBE,1.25328615e-02
9.08000000e+00,0.7985,NN,1.64026953e-02
9.08000000e+00,0.7985,PBE,1.64442677e-02
9.08000000e+00,1.0647,NN,2.12885123e-02
9.08000000e+00,1.0647,PBE,2.01564160e-02
9.08000000e+00,1.3308,NN,2.57923976e-02
9.08000000e+00,1.3308,PBE,2.69118739e-02
9.10000000e+00,0.2662,NN,5.56566240e-03
9.10000000e+00,0.2662,PBE,4.21680882e-03
9.10000000e+00,0.5324,NN,1.10668102e-02
9.10000000e+00,0.5324,PBE,1.24081430e-02
9.10000000e+00,0.7985,NN,1.62394978e-02
9.10000000e+00,0.7985,PBE,1.62806382e-02
9.10000000e+00,1.0647,NN,2.10767090e-02
9.10000000e+00,1.0647,PBE,1.99558667e-02
9.10000000e+00,1.3308,NN,2.55357418e-02
9.10000000e+00,1.3308,PBE,2.66441646e-02
9.12000000e+00,0.2662,NN,5.50895277e-03
9.12000000e+00,0.2662,PBE,4.17484219e-03
9.12000000e+00,0.5324,NN,1.09565090e-02
9.12000000e+00,0.5324,PBE,1.22846660e-02
9.12000000e+00,0.7985,NN,1.60779301e-02
9.12000000e+00,0.7985,PBE,1.61186370e-02
9.12000000e+00,1.0647,NN,2.08670087e-02
9.12000000e+00,1.0647,PBE,1.97573126e-02
9.12000000e+00,1.3308,NN,2.52816435e-02
9.12000000e+00,1.3308,PBE,2.63791172e-02
9.14000000e+00,0.2662,NN,5.45281591e-03
9.14000000e+00,0.2662,PBE,4.13329337e-03
9.14000000e+00,0.5324,NN,1.08473115e-02
9.14000000e+00,0.5324,PBE,1.21624180e-02
9.14000000e+00,0.7985,NN,1.59179792e-02
9.14000000e+00,0.7985,PBE,1.59582480e-02
9.14000000e+00,1.0647,NN,2.06593964e-02
9.14000000e+00,1.0647,PBE,1.95607340e-02
9.14000000e+00,1.3308,NN,2.50300877e-02
9.14000000e+00,1.3308,PBE,2.61167053e-02
9.16000000e+00,0.2662,NN,5.39724994e-03
9.16000000e+00,0.2662,PBE,4.09215822e-03
9.16000000e+00,0.5324,NN,1.07392175e-02
9.16000000e+00,0.5324,PBE,1.20413868e-02
9.16000000e+00,0.7985,NN,1.57596506e-02
9.16000000e+00,0.7985,PBE,1.57994552e-02
9.16000000e+00,1.0647,NN,2.04538964e-02
9.16000000e+00,1.0647,PBE,1.93661111e-02
9.16000000e+00,1.3308,NN,2.47810334e-02
9.16000000e+00,1.3308,PBE,2.58569028e-02
9.18000000e+00,0.2662,NN,5.34225116e-03
9.18000000e+00,0.2662,PBE,4.05143260e-03
9.18000000e+00,0.5324,NN,1.06322113e-02
9.18000000e+00,0.5324,PBE,1.19215603e-02
9.18000000e+00,0.7985,NN,1.56029025e-02
9.18000000e+00,0.7985,PBE,1.56422426e-02
9.18000000e+00,1.0647,NN,2.02504285e-02
9.18000000e+00,1.0647,PBE,1.91734246e-02
9.18000000e+00,1.3308,NN,2.45344639e-02
9.18000000e+00,1.3308,PBE,2.55996837e-02
9.20000000e+00,0.2662,NN,5.28780790e-03
9.20000000e+00,0.2662,PBE,4.01111244e-03
9.20000000e+00,0.5324,NN,1.05262715e-02
9.20000000e+00,0.5324,PBE,1.18029265e-02
9.20000000e+00,0.7985,NN,1.54477209e-02
9.20000000e+00,0.7985,PBE,1.54865944e-02
9.20000000e+00,1.0647,NN,2.00489908e-02
9.20000000e+00,1.0647,PBE,1.89826552e-02
9.20000000e+00,1.3308,NN,2.42903791e-02
9.20000000e+00,1.3308,PBE,2.53450224e-02
9.22000000e+00,0.2662,NN,5.23391692e-03
9.22000000e+00,0.2662,PBE,3.97119373e-03
9.22000000e+00,0.5324,NN,1.04214065e-02
9.22000000e+00,0.5324,PBE,1.16854735e-02
9.22000000e+00,0.7985,NN,1.52940890e-02
9.22000000e+00,0.7985,PBE,1.53324952e-02
9.22000000e+00,1.0647,NN,1.98495947e-02
9.22000000e+00,1.0647,PBE,1.87937837e-02
9.22000000e+00,1.3308,NN,2.40487084e-02
9.22000000e+00,1.3308,PBE,2.50928934e-02
9.24000000e+00,0.2662,NN,5.18057682e-03
9.24000000e+00,0.2662,PBE,3.93167243e-03
9.24000000e+00,0.5324,NN,1.03175864e-02
9.24000000e+00,0.5324,PBE,1.15691896e-02
9.24000000e+00,0.7985,NN,1.51420236e-02
9.24000000e+00,0.7985,PBE,1.51799295e-02
9.24000000e+00,1.0647,NN,1.96521729e-02
9.24000000e+00,1.0647,PBE,1.86067914e-02
9.24000000e+00,1.3308,NN,2.38094553e-02
9.24000000e+00,1.3308,PBE,2.48432717e-02
9.26000000e+00,0.2662,NN,5.12778061e-03
9.26000000e+00,0.2662,PBE,3.89254458e-03
9.26000000e+00,0.5324,NN,1.02148149e-02
9.26000000e+00,0.5324,PBE,1.14540630e-02
9.26000000e+00,0.7985,NN,1.49914687e-02
9.26000000e+00,0.7985,PBE,1.50288821e-02
9.26000000e+00,1.0647,NN,1.94567516e-02
9.26000000e+00,1.0647,PBE,1.84216595e-02
9.26000000e+00,1.3308,NN,2.35726014e-02
9.26000000e+00,1.3308,PBE,2.45961322e-02
9.28000000e+00,0.2662,NN,5.07552549e-03
9.28000000e+00,0.2662,PBE,3.85380626e-03
9.28000000e+00,0.5324,NN,1.01130819e-02
9.28000000e+00,0.5324,PBE,1.13400824e-02
9.28000000e+00,0.7985,NN,1.48424404e-02
9.28000000e+00,0.7985,PBE,1.48793378e-02
9.28000000e+00,1.0647,NN,1.92632787e-02
9.28000000e+00,1.0647,PBE,1.82383695e-02
9.28000000e+00,1.3308,NN,2.33381148e-02
9.28000000e+00,1.3308,PBE,2.43514503e-02
9.30000000e+00,0.2662,NN,5.02380729e-03
9.30000000e+00,0.2662,PBE,3.81545362e-03
9.30000000e+00,0.5324,NN,1.00123761e-02
9.30000000e+00,0.5324,PBE,1.12272362e-02
9.30000000e+00,0.7985,NN,1.46949124e-02
9.30000000e+00,0.7985,PBE,1.47312816e-02
9.30000000e+00,1.0647,NN,1.90717503e-02
9.30000000e+00,1.0647,PBE,1.80569031e-02
9.30000000e+00,1.3308,NN,2.31059603e-02
9.30000000e+00,1.3308,PBE,2.41092017e-02
9.32000000e+00,0.2662,NN,4.97261435e-03
9.32000000e+00,0.2662,PBE,3.77748278e-03
9.32000000e+00,0.5324,NN,9.91268735e-03
9.32000000e+00,0.5324,PBE,1.11155132e-02
9.32000000e+00,0.7985,NN,1.45488651e-02
9.32000000e+00,0.7985,PBE,1.45846988e-02
9.32000000e+00,1.0647,NN,1.88821517e-02
9.32000000e+00,1.0647,PBE,1.78772421e-02
9.32000000e+00,1.3308,NN,2.28761639e-02
9.32000000e+00,1.3308,PBE,2.38693621e-02
9.34000000e+00,0.2662,NN,4.92194900e-03
9.34000000e+00,0.2662,PBE,3.73988993e-03
9.34000000e+00,0.5324,NN,9.81400628e-03
9.34000000e+00,0.5324,PBE,1.10049021e-02
9.34000000e+00,0.7985,NN,1.44042978e-02
9.34000000e+00,0.7985,PBE,1.44395746e-02
9.34000000e+00,1.0647,NN,1.86944623e-02
9.34000000e+00,1.0647,PBE,1.76993686e-02
9.34000000e+00,1.3308,NN,2.26486530e-02
9.34000000e+00,1.3308,PBE,2.36319076e-02
9.36000000e+00,0.2662,NN,4.87180706e-03
9.36000000e+00,0.2662,PBE,3.70267134e-03
9.36000000e+00,0.5324,NN,9.71632451e-03
9.36000000e+00,0.5324,PBE,1.08953920e-02
9.36000000e+00,0.7985,NN,1.42612066e-02
9.36000000e+00,0.7985,PBE,1.42958947e-02
9.36000000e+00,1.0647,NN,1.85086466e-02
9.36000000e+00,1.0647,PBE,1.75232648e-02
9.36000000e+00,1.3308,NN,2.24234331e-02
9.36000000e+00,1.3308,PBE,2.33968145e-02
9.38000000e+00,0.2662,NN,4.82218340e-03
9.38000000e+00,0.2662,PBE,3.66582325e-03
9.38000000e+00,0.5324,NN,9.61964391e-03
9.38000000e+00,0.5324,PBE,1.07869718e-02
9.38000000e+00,0.7985,NN,1.41195450e-02
9.38000000e+00,0.7985,PBE,1.41536445e-02
9.38000000e+00,1.0647,NN,1.83247160e-02
9.38000000e+00,1.0647,PBE,1.73489131e-02
9.38000000e+00,1.3308,NN,2.22004596e-02
9.38000000e+00,1.3308,PBE,2.31640594e-02
9.40000000e+00,0.2662,NN,4.77306498e-03
9.40000000e+00,0.2662,PBE,3.62934200e-03
9.40000000e+00,0.5324,NN,9.52392444e-03
9.40000000e+00,0.5324,PBE,1.06796306e-02
9.40000000e+00,0.7985,NN,1.39792962e-02
9.40000000e+00,0.7985,PBE,1.40128098e-02
9.40000000e+00,1.0647,NN,1.81426294e-02
9.40000000e+00,1.0647,PBE,1.71762961e-02
9.40000000e+00,1.3308,NN,2.19797250e-02
9.40000000e+00,1.3308,PBE,2.29336190e-02
9.42000000e+00,0.2662,NN,4.72446065e-03
9.42000000e+00,0.2662,PBE,3.59322390e-03
9.42000000e+00,0.5324,NN,9.42918472e-03
9.42000000e+00,0.5324,PBE,1.05733579e-02
9.42000000e+00,0.7985,NN,1.38405077e-02
9.42000000e+00,0.7985,PBE,1.38733767e-02
9.42000000e+00,1.0647,NN,1.79623943e-02
9.42000000e+00,1.0647,PBE,1.70053965e-02
9.42000000e+00,1.3308,NN,2.17612423e-02
9.42000000e+00,1.3308,PBE,2.27054703e-02
9.44000000e+00,0.2662,NN,4.67635971e-03
9.44000000e+00,0.2662,PBE,3.55746534e-03
9.44000000e+00,0.5324,NN,9.33540519e-03
9.44000000e+00,0.5324,PBE,1.04681428e-02
9.44000000e+00,0.7985,NN,1.37031153e-02
9.44000000e+00,0.7985,PBE,1.37353310e-02
9.44000000e+00,1.0647,NN,1.77839659e-02
9.44000000e+00,1.0647,PBE,1.68361972e-02
9.44000000e+00,1.3308,NN,2.15449054e-02
9.44000000e+00,1.3308,PBE,2.24795905e-02
9.46000000e+00,0.2662,NN,4.62875515e-03
9.46000000e+00,0.2662,PBE,3.52206276e-03
9.46000000e+00,0.5324,NN,9.24257562e-03
9.46000000e+00,0.5324,PBE,1.03639749e-02
9.46000000e+00,0.7985,NN,1.35670947e-02
9.46000000e+00,0.7985,PBE,1.35986591e-02
9.46000000e+00,1.0647,NN,1.76073350e-02
9.46000000e+00,1.0647,PBE,1.66686813e-02
9.46000000e+00,1.3308,NN,2.13307682e-02
9.46000000e+00,1.3308,PBE,2.22559571e-02
9.48000000e+00,0.2662,NN,4.58164606e-03
9.48000000e+00,0.2662,PBE,3.48701258e-03
9.48000000e+00,0.5324,NN,9.15070903e-03
9.48000000e+00,0.5324,PBE,1.02608437e-02
9.48000000e+00,0.7985,NN,1.34324813e-02
9.48000000e+00,0.7985,PBE,1.34633472e-02
9.48000000e+00,1.0647,NN,1.74325015e-02
9.48000000e+00,1.0647,PBE,1.65028321e-02
9.48000000e+00,1.3308,NN,2.11188011e-02
9.48000000e+00,1.3308,PBE,2.20345478e-02
9.50000000e+00,0.2662,NN,4.53502778e-03
9.50000000e+00,0.2662,PBE,3.45231131e-03
9.50000000e+00,0.5324,NN,9.05975979e-03
9.50000000e+00,0.5324,PBE,1.01587390e-02
9.50000000e+00,0.7985,NN,1.32992016e-02
9.50000000e+00,0.7985,PBE,1.33293817e-02
9.50000000e+00,1.0647,NN,1.72594450e-02
9.50000000e+00,1.0647,PBE,1.63386329e-02
9.50000000e+00,1.3308,NN,2.09089648e-02
9.50000000e+00,1.3308,PBE,2.18153405e-02
9.52000000e+00,0.2662,NN,4.48889844e-03
9.52000000e+00,0.2662,PBE,3.41795547e-03
9.52000000e+00,0.5324,NN,8.96974839e-03
9.52000000e+00,0.5324,PBE,1.00576505e-02
9.52000000e+00,0.7985,NN,1.31673031e-02
9.52000000e+00,0.7985,PBE,1.31967494e-02
9.52000000e+00,1.0647,NN,1.70881227e-02
9.52000000e+00,1.0647,PBE,1.61760674e-02
9.52000000e+00,1.3308,NN,2.07012314e-02
9.52000000e+00,1.3308,PBE,2.15983133e-02
9.54000000e+00,0.2662,NN,4.44325153e-03
9.54000000e+00,0.2662,PBE,3.38394162e-03
9.54000000e+00,0.5324,NN,8.88065156e-03
9.54000000e+00,0.5324,PBE,9.95756800e-03
9.54000000e+00,0.7985,NN,1.30367503e-02
9.54000000e+00,0.7985,PBE,1.30654369e-02
9.54000000e+00,1.0647,NN,1.69185400e-02
9.54000000e+00,1.0647,PBE,1.60151193e-02
9.54000000e+00,1.3308,NN,2.04956047e-02
9.54000000e+00,1.3308,PBE,2.13834445e-02
9.56000000e+00,0.2662,NN,4.39808471e-03
9.56000000e+00,0.2662,PBE,3.35026635e-03
9.56000000e+00,0.5324,NN,8.79245717e-03
9.56000000e+00,0.5324,PBE,9.85848160e-03
9.56000000e+00,0.7985,NN,1.29075153e-02
9.56000000e+00,0.7985,PBE,1.29354311e-02
9.56000000e+00,1.0647,NN,1.67506803e-02
9.56000000e+00,1.0647,PBE,1.58557726e-02
9.56000000e+00,1.3308,NN,2.02920418e-02
9.56000000e+00,1.3308,PBE,2.11707126e-02
9.58000000e+00,0.2662,NN,4.35338123e-03
9.58000000e+00,0.2662,PBE,3.31692629e-03
9.58000000e+00,0.5324,NN,8.70517734e-03
9.58000000e+00,0.5324,PBE,9.76038133e-03
9.58000000e+00,0.7985,NN,1.27795991e-02
9.58000000e+00,0.7985,PBE,1.28067190e-02
9.58000000e+00,1.0647,NN,1.65845267e-02
9.58000000e+00,1.0647,PBE,1.56980112e-02
9.58000000e+00,1.3308,NN,2.00905446e-02
9.58000000e+00,1.3308,PBE,2.09600966e-02
9.60000000e+00,0.2662,NN,4.30915738e-03
9.60000000e+00,0.2662,PBE,3.28391809e-03
9.60000000e+00,0.5324,NN,8.61878786e-03
9.60000000e+00,0.5324,PBE,9.66325739e-03
9.60000000e+00,0.7985,NN,1.26529923e-02
9.60000000e+00,0.7985,PBE,1.26792876e-02
9.60000000e+00,1.0647,NN,1.64200384e-02
9.60000000e+00,1.0647,PBE,1.55418194e-02
9.60000000e+00,1.3308,NN,1.98910944e-02
9.60000000e+00,1.3308,PBE,2.07515752e-02
9.62000000e+00,0.2662,NN,4.26539453e-03
9.62000000e+00,0.2662,PBE,3.25123846e-03
9.62000000e+00,0.5324,NN,8.53328407e-03
9.62000000e+00,0.5324,PBE,9.56710007e-03
9.62000000e+00,0.7985,NN,1.25276875e-02
9.62000000e+00,0.7985,PBE,1.25531244e-02
9.62000000e+00,1.0647,NN,1.62572470e-02
9.62000000e+00,1.0647,PBE,1.53871817e-02
9.62000000e+00,1.3308,NN,1.96936652e-02
9.62000000e+00,1.3308,PBE,2.05451277e-02
9.64000000e+00,0.2662,NN,4.22209827e-03
9.64000000e+00,0.2662,PBE,3.21888412e-03
9.64000000e+00,0.5324,NN,8.44866782e-03
9.64000000e+00,0.5324,PBE,9.47189971e-03
9.64000000e+00,0.7985,NN,1.24036530e-02
9.64000000e+00,0.7985,PBE,1.24282165e-02
9.64000000e+00,1.0647,NN,1.60961132e-02
9.64000000e+00,1.0647,PBE,1.52340824e-02
9.64000000e+00,1.3308,NN,1.94982253e-02
9.64000000e+00,1.3308,PBE,2.03407335e-02
9.66000000e+00,0.2662,NN,4.17925976e-03
9.66000000e+00,0.2662,PBE,3.18685182e-03
9.66000000e+00,0.5324,NN,8.36491119e-03
9.66000000e+00,0.5324,PBE,9.37764680e-03
9.66000000e+00,0.7985,NN,1.22808926e-02
9.66000000e+00,0.7985,PBE,1.23045516e-02
9.66000000e+00,1.0647,NN,1.59366168e-02
9.66000000e+00,1.0647,PBE,1.50825065e-02
9.66000000e+00,1.3308,NN,1.93047859e-02
9.66000000e+00,1.3308,PBE,2.01383722e-02
9.68000000e+00,0.2662,NN,4.13686968e-03
9.68000000e+00,0.2662,PBE,3.15513836e-03
9.68000000e+00,0.5324,NN,8.28202069e-03
9.68000000e+00,0.5324,PBE,9.28433192e-03
9.68000000e+00,0.7985,NN,1.21593941e-02
9.68000000e+00,0.7985,PBE,1.21821173e-02
9.68000000e+00,1.0647,NN,1.57787409e-02
9.68000000e+00,1.0647,PBE,1.49324386e-02
9.68000000e+00,1.3308,NN,1.91132892e-02
9.68000000e+00,1.3308,PBE,1.99380236e-02
9.70000000e+00,0.2662,NN,4.09493316e-03
9.70000000e+00,0.2662,PBE,3.12374056e-03
9.70000000e+00,0.5324,NN,8.19997955e-03
9.70000000e+00,0.5324,PBE,9.19194572e-03
9.70000000e+00,0.7985,NN,1.20391268e-02
9.70000000e+00,0.7985,PBE,1.20609013e-02
9.70000000e+00,1.0647,NN,1.56224882e-02
9.70000000e+00,1.0647,PBE,1.47838637e-02
9.70000000e+00,1.3308,NN,1.89237483e-02
9.70000000e+00,1.3308,PBE,1.97396676e-02
9.72000000e+00,0.2662,NN,4.05344460e-03
9.72000000e+00,0.2662,PBE,3.09265532e-03
9.72000000e+00,0.5324,NN,8.11878871e-03
9.72000000e+00,0.5324,PBE,9.10047894e-03
9.72000000e+00,0.7985,NN,1.19201178e-02
9.72000000e+00,0.7985,PBE,1.19408915e-02
9.72000000e+00,1.0647,NN,1.54678207e-02
9.72000000e+00,1.0647,PBE,1.46367671e-02
9.72000000e+00,1.3308,NN,1.87361408e-02
9.72000000e+00,1.3308,PBE,1.95432845e-02
9.74000000e+00,0.2662,NN,4.01239190e-03
9.74000000e+00,0.2662,PBE,3.06187945e-03
9.74000000e+00,0.5324,NN,8.03843234e-03
9.74000000e+00,0.5324,PBE,9.00992244e-03
9.74000000e+00,0.7985,NN,1.18023176e-02
9.74000000e+00,0.7985,PBE,1.18220759e-02
9.74000000e+00,1.0647,NN,1.53147494e-02
9.74000000e+00,1.0647,PBE,1.44911340e-02
9.74000000e+00,1.3308,NN,1.85504276e-02
9.74000000e+00,1.3308,PBE,1.93488546e-02
9.76000000e+00,0.2662,NN,3.97178298e-03
9.76000000e+00,0.2662,PBE,3.03140991e-03
9.76000000e+00,0.5324,NN,7.95891043e-03
9.76000000e+00,0.5324,PBE,8.92026716e-03
9.76000000e+00,0.7985,NN,1.16857272e-02
9.76000000e+00,0.7985,PBE,1.17044426e-02
9.76000000e+00,1.0647,NN,1.51632233e-02
9.76000000e+00,1.0647,PBE,1.43469499e-02
9.76000000e+00,1.3308,NN,1.83666144e-02
9.76000000e+00,1.3308,PBE,1.91563586e-02
9.78000000e+00,0.2662,NN,3.93160619e-03
9.78000000e+00,0.2662,PBE,3.00124368e-03
9.78000000e+00,0.5324,NN,7.88021553e-03
9.78000000e+00,0.5324,PBE,8.83150412e-03
9.78000000e+00,0.7985,NN,1.15703484e-02
9.78000000e+00,0.7985,PBE,1.15879798e-02
9.78000000e+00,1.0647,NN,1.50132589e-02
9.78000000e+00,1.0647,PBE,1.42042003e-02
9.78000000e+00,1.3308,NN,1.81846619e-02
9.78000000e+00,1.3308,PBE,1.89657772e-02
9.80000000e+00,0.2662,NN,3.89185967e-03
9.80000000e+00,0.2662,PBE,2.97137768e-03
9.80000000e+00,0.5324,NN,7.80233275e-03
9.80000000e+00,0.5324,PBE,8.74362444e-03
9.80000000e+00,0.7985,NN,1.14561543e-02
9.80000000e+00,0.7985,PBE,1.14726759e-02
9.80000000e+00,1.0647,NN,1.48648424e-02
9.80000000e+00,1.0647,PBE,1.40628710e-02
9.80000000e+00,1.3308,NN,1.80046167e-02
9.80000000e+00,1.3308,PBE,1.87770914e-02
9.82000000e+00,0.2662,NN,3.85254459e-03
9.82000000e+00,0.2662,PBE,2.94180894e-03
9.82000000e+00,0.5324,NN,7.72525975e-03
9.82000000e+00,0.5324,PBE,8.65661933e-03
9.82000000e+00,0.7985,NN,1.13431439e-02
9.82000000e+00,0.7985,PBE,1.13585194e-02
9.82000000e+00,1.0647,NN,1.47179337e-02
9.82000000e+00,1.0647,PBE,1.39229479e-02
9.82000000e+00,1.3308,NN,1.78263634e-02
9.82000000e+00,1.3308,PBE,1.85902823e-02
9.84000000e+00,0.2662,NN,3.81365349e-03
9.84000000e+00,0.2662,PBE,2.91253449e-03
9.84000000e+00,0.5324,NN,7.64899235e-03
9.84000000e+00,0.5324,PBE,8.57048008e-03
9.84000000e+00,0.7985,NN,1.12312930e-02
9.84000000e+00,0.7985,PBE,1.12454989e-02
9.84000000e+00,1.0647,NN,1.45725561e-02
9.84000000e+00,1.0647,PBE,1.37844168e-02
9.84000000e+00,1.3308,NN,1.76499449e-02
9.84000000e+00,1.3308,PBE,1.84053313e-02
9.86000000e+00,0.2662,NN,3.77517520e-03
9.86000000e+00,0.2662,PBE,2.88355144e-03
9.86000000e+00,0.5324,NN,7.57350307e-03
9.86000000e+00,0.5324,PBE,8.48519806e-03
9.86000000e+00,0.7985,NN,1.11206081e-02
9.86000000e+00,0.7985,PBE,1.11336029e-02
9.86000000e+00,1.0647,NN,1.44286677e-02
9.86000000e+00,1.0647,PBE,1.36472641e-02
9.86000000e+00,1.3308,NN,1.74753293e-02
9.86000000e+00,1.3308,PBE,1.82222199e-02
9.88000000e+00,0.2662,NN,3.73711530e-03
9.88000000e+00,0.2662,PBE,2.85485684e-03
9.88000000e+00,0.5324,NN,7.49881240e-03
9.88000000e+00,0.5324,PBE,8.40076475e-03
9.88000000e+00,0.7985,NN,1.10110678e-02
